price_vnd,area_clean,price_per_m2_clean,district,property_type,cluster_kmeans,cluster_tier,dbscan_label,price_per_m2_safe,price_tier_enc,district_enc,log_area,property_type_enc,legal_status_enc,seller_type_enc,bedroom_per_area,bedrooms,frontage
36500000000.0,250.0,146000000.0,Long Bình,"Giá mới T5/2026 nhà phố/biệt thự Vinhomes Grand Park vị trí đẹp, chuyển nhượng/mua trực tiếp CĐT",3,Luxury,0,145418326.69322708,2,69,5.5254529391317835,6890,54,461,0.0,0.0,0.0
12000000000.0,75.0,160000000.0,Cần Giờ,"Siêu đô thị biển duy nhất tại TPHCM. Vinhomes Cần Giờ đón đầu hạ tầng, tiềm năng sinh lời cao",3,Luxury,0,157894736.84210527,2,45,4.330733340286331,8869,17,1576,0.05263157894736842,4.0,0.0
4880000000.0,65.0,75076923.08,Tân Mỹ,"Hiếm - Cách Phú Mỹ Hưng 1km - Vốn 1,1 tỷ - The Peak Garden chậm là mất",1,Cao cấp,0,73939393.93939394,1,139,4.189654742026425,7264,17,818,0.030303030303030304,2.0,0.0
2600000000.0,65.0,40000000.0,Đông Hòa,"Tin thật giá thật - căn hộ The Gió Riverside - trực diện sông, chính sách ưu đãi bùng nổ tháng 5",2,Bình dân,0,39393939.39393939,3,342,4.189654742026425,9185,17,1285,0.030303030303030304,2.0,0.0
23000000000.0,299.9,76692230.74,Tân Sơn Nhì,Nhận nhà ở ngay vẫn thanh toán 36 tháng - chỗ ô tô riêng từng căn - miễn phí 3 năm phí quản lý,0,Trung cấp,0,76437354.6028581,1,145,5.706777983635999,8435,21,575,0.01661681621801263,5.0,0.0
8200000000.0,63.1,129952456.42,Chánh Hưng,NHÀ QUẬN 8 6PN 1 TRỆT 3 LẦU VỪA Ở VỪA KHAI THÁC DÒNG TIỀN,3,Luxury,0,127925117.0046802,2,40,4.160444363926624,8006,54,253,0.093603744149766,6.0,0.0
11900000000.0,71.0,167605633.8,Gò Vấp,"Chính chủ bán nhà mặt tiền Thống Nhất Gò Vấp vị trí đẹp, đang cho thuê sẵn dòng tiền, LH0786 539 ***",3,Luxury,0,165277777.7777778,2,53,4.276666119016055,4870,33,633,0.05555555555555555,4.0,4.0
4500000000.0,82.0,54878048.78,Long Bình,"Bán gấp căn hộ 3PN, 2WC tại The Beverly Solari - Vinhomes Grand Park, 4,5 tỷ, 82m2",1,Cao cấp,0,54216867.469879515,1,69,4.418840607796598,3248,17,1099,0.03614457831325301,3.0,0.0
4400000000.0,61.0,72131147.54,Dĩ An,"Nhà phố lầu trệt KDC phường Dĩ An, Bình Dương TP HCM",1,Cao cấp,0,70967741.93548387,1,50,4.127134385045092,8346,54,1660,0.04838709677419355,3.0,4.0
10000000000.0,109.0,91743119.27,Bình Trưng,Chuyên giỏ hàng chuyển nhượng 1-2-3PN giá từ 4.8 đến 11 tỷ The Sun Avenue,1,Cao cấp,0,90909090.9090909,2,31,4.700480365792417,4684,54,636,0.02727272727272727,3.0,0.0
4780000000.0,69.2,69075144.51,Long Bình,CĂN GÓC 2PN2WC+ 1PHÒNG ĐA NĂNG TOÀ BS7 VIEW VIP NHẤT DỰ ÁN,1,Cao cấp,0,68091168.09116809,1,69,4.251348311031766,5447,17,879,0.02849002849002849,2.0,0.0
6400000000.0,61.0,104918032.79,An Khánh,Bán chung cư dự án Newcity Thủ Thiêm - Q2 - 2 PN - 61 m2 - view sân vườn (chính chủ),1,Cao cấp,0,103225806.4516129,2,4,4.127134385045092,1169,17,634,0.03225806451612903,2.0,0.0
4250000000.0,68.0,62500000.0,Bình Đông,Giỏ hàng hot nhất The Pegasuite Q8 hàng thật giá thật - cập nhật liên tục,1,Cao cấp,0,61594202.89855073,1,35,4.23410650459726,7109,21,493,0.028985507246376812,2.0,0.0
12000000000.0,99.0,121212121.21,An Khánh,"Bán căn 3PN tháp T5 - Masteri Thảo Điền, hỗ trợ vay 80%. LH0936 721 ***Mr. Hoài",3,Luxury,0,120000000.0,2,4,4.605170185988092,1235,54,742,0.03,3.0,0.0
4880000000.0,65.0,75076923.08,Tân Mỹ,Booking chọn căn vị trí đẹp Peak Garden từ 75 triệu/m2 quận 7 cạnh trạm ga Metro Tân Mỹ 15% kí HĐMB,1,Cao cấp,0,73939393.93939394,1,139,4.189654742026425,344,17,1546,0.030303030303030304,2.0,0.0
4880000000.0,65.0,75076923.08,Tân Mỹ,Căn hộ tt q7 liền kề Phú Mỹ Hưng đối diện ga Tân Mỹ. Sở hữu ngay với chỉ 780tr số lượng có hạn,1,Cao cấp,0,73939393.93939394,1,139,4.189654742026425,5939,17,1168,0.030303030303030304,2.0,0.0
2900000000.0,53.0,54716981.13,Tam Bình,CĂN HỘ GIÁ RẺ NHẤT QUẬN THỦ ĐỨC TPHCM NHẬN NHÀ T8/2026 GIÁ CHỈ 2TY9/2PN 2WC LH PKD0918 141 ***,2,Bình dân,0,53703703.7037037,1,119,3.9889840465642745,5470,17,1461,0.037037037037037035,2.0,0.0
9800000000.0,86.0,113953488.37,Chánh Hưng,"Chính chủ bán nhà mặt tiền 86m2 đường Số 9, phường 4, Quận 8",3,Luxury,0,112643678.16091955,2,40,4.465908118654584,4868,54,1374,0.022988505747126436,2.0,5.8
11600000000.0,142.6,81346423.56,Hiệp Bình,Chính chủ bán đất view sông hiếm hoi xây biệt thự mini Hiệp Bình Phước,1,Cao cấp,0,80779944.2896936,1,54,4.9670316566141235,4890,62,825,0.0,0.0,5.0
14000000000.0,81.71,171337657.57,Bảy Hiền,"BÁN NHÀ HẺM 339 NGUYỄN THÁI BÌNH, P. BẢY HIỀN (P12, TÂN BÌNH CŨ) Giá: giảm còn 14 tỷ",3,Luxury,0,169266110.5065893,2,36,4.415340513703815,497,54,1498,0.03627130939426913,3.0,4.2
5250000000.0,80.7,65055762.08,Bình Dương,Orchard Collection Sycamore - nhận booking 100triệu CK 200triệu ngay,1,Cao cấp,0,64259485.9241126,1,19,4.403054001865957,8492,54,1191,0.024479804161566705,2.0,0.0
4100000000.0,61.0,67213114.75,Bình Hưng,"Mizuki Park - Căn hộ view sông Trellia Cove GH trực tiếp CĐT Nam Long - CK đến 14,5% -LH0932 661 ***",1,Cao cấp,0,66129032.258064516,1,21,4.127134385045092,7843,70,511,0.03225806451612903,2.0,0.0
8070000000.0,101.0,79900990.1,Long Bình,"Siêu Hiếm! căn hộ 3 PN The Beverly - Vinhomes Grand Park view CV 36 ha: 100 m2-8,06 tỷ -HTLS 18 Th",1,Cao cấp,0,79117647.05882353,1,69,4.624972813284271,8761,17,567,0.029411764705882353,3.0,0.0
21000000000.0,123.0,170731707.32,Hiệp Bình,"Siêu đẹp! Đất MT kinh doanh đường 20m, 7x18m ngay TTTM Gigamall, Phạm Văn Đồng",3,Luxury,0,169354838.70967743,2,54,4.820281565605037,8871,49,63,0.0,0.0,0.0
2100000000.0,35.0,60000000.0,Tân Mỹ,Giỏ hàng độc quyền trực tiếp CĐT - view đẹp giá tốt nhất chỉ từ 2tỷ1 - vốn chỉ 15% ký HĐMB,1,Cao cấp,0,58333333.333333336,1,139,3.58351893845611,7132,17,274,0.027777777777777776,1.0,0.0
3600000000.0,70.0,51428571.43,Long Bình,"Bán Căn hộ chung cư giá siêu hời tại The Origami, 3,6 tỷ, 70m2, view đẹp",2,Bình dân,0,50704225.35211267,1,69,4.2626798770413155,888,17,1099,0.028169014084507043,2.0,0.0
5900000000.0,79.8,73934837.09,Rạch Dừa,"Suất ngoại cần bán cắt lỗ căn hộ biển Blanca City sở hữu lâu dài. Mã E5.20.06, căn góc 2 mặt thoáng",1,Cao cấp,0,73019801.98019803,1,117,4.39197696552705,8892,17,41,0.024752475247524754,2.0,0.0
11450000000.0,86.0,133139534.88,Thạnh Mỹ Tây,"Chuyên bán căn hộ Vinhomes Central Park & Landmark 81 (1, 2, 3, 4PN) giá tốt nhất thị trường",3,Luxury,0,131609195.40229885,2,126,4.465908118654584,4675,54,1020,0.022988505747126436,2.0,0.0
21600000000.0,126.0,171428571.43,Bình Hưng,Nhà phố khu compound cuối cùng tại Mizuki Park 2 mặt tiền,3,Luxury,0,170078740.15748033,2,21,4.844187086458591,8345,17,399,0.0,0.0,6.0
2100000000.0,35.0,60000000.0,Tân Mỹ,Ngay ga Metro - cạnh Phú Mỹ Hưng mà giá chỉ từ 2.1 tỷ căn - ký ngay HĐMB. LH Tươi0932 161 ***,1,Cao cấp,0,58333333.333333336,1,139,3.58351893845611,8029,17,901,0.05555555555555555,2.0,0.0
3720000000.0,59.0,63050847.46,Rạch Dừa,"Suất nội bộ căn 1PN + view đẹp, giá tốt nhất Beacon Tower, full ck 24,5%. Tặng 2 vé Sun World 1 năm",1,Cao cấp,0,62000000.0,1,117,4.0943445622221,8899,54,240,0.03333333333333333,2.0,0.0
4000000000.0,60.0,66666666.67,Bình Hưng,"Mở bán căn hộ Mizuki - Giá gốc từ chủ đầu tư, chiết khấu lên đến 15.5%",1,Cao cấp,0,65573770.49180328,1,21,4.110873864173311,7956,54,1029,0.03278688524590164,2.0,0.0
5320000000.0,79.0,67341772.15,Rạch Dừa,Căn hộ sở hữu lâu dài view Biển Vũng Tàu khu Sun World,1,Cao cấp,0,66500000.0,1,117,4.382026634673881,5932,17,399,0.025,2.0,0.0
10500000000.0,75.0,140000000.0,Bình Trưng,"Chuyển nhượng giá tốt - Căn hộ 1PN, 2PN, 3PN - Eaton Park - Gamuda Land, Quận 2",3,Luxury,0,138157894.7368421,2,31,4.330733340286331,4728,73,1250,0.02631578947368421,2.0,0.0
5600000000.0,100.0,56000000.0,Đông Hòa,"Đừng mua Shophouse The Gió Riverside, khi chưa xem qua bài viết này. Gọi ngay PKD CĐT:0902 589 ***",1,Cao cấp,0,55445544.554455444,1,342,4.61512051684126,10003,17,911,0.0,0.0,0.0
4100000000.0,68.0,60294117.65,An Lạc,Tổng hợp rổ hàng sang nhượng The Privia - Khang Điền - giá gốc - Rẻ nhất thị trường. LH:0906 662 ***,1,Cao cấp,0,59420289.85507246,1,6,4.23410650459726,9295,17,1074,0.028985507246376812,2.0,0.0
3770000000.0,65.0,58000000.0,Đông Hòa,"Ra mắt tháp đẹp nhất Green Skyline: Trực diện GO! Dĩ An, nhận nhà 2026, bàn giao full nội thất",1,Cao cấp,0,57121212.121212125,1,342,4.189654742026425,8607,54,240,0.030303030303030304,2.0,0.0
1750000000.0,53.0,33018867.92,Bình Hòa,"Tin thật - giá thật, 2PN chỉ 1,750 tỷ nhà sẵn sổ sẵn. Ngân hàng hỗ trợ 80%",2,Bình dân,0,32407407.407407407,3,20,3.9889840465642745,9178,54,181,0.037037037037037035,2.0,0.0
13500000000.0,162.0,83333333.33,Tân Hưng,"Chính chủ cần bán CHCC Sunrise City siêu đẹp 162m2, 3PN, Hướng Nam, đã có sổ, giá tốt",1,Cao cấp,0,82822085.88957055,1,137,5.093750200806762,4905,35,26,0.018404907975460124,3.0,0.0
3570000000.0,60.0,59500000.0,Long Bình,"Căn 1 phòng ngủ đẹp tại The Opus One giá cạnh tranh, ở sang, đầu tư tốt, khách quan tâm rất nhiều",1,Cao cấp,0,58524590.163934425,1,69,4.110873864173311,5518,38,867,0.01639344262295082,1.0,0.0
4400000000.0,94.0,46808510.64,Rạch Dừa,"Chỉ 4,4 tỷ sở hữu căn hộ sân vườn góc 2PN Beacon Tower mặt biển Vũng Tàu",2,Bình dân,0,46315789.473684214,3,117,4.553876891600541,5166,21,1438,0.021052631578947368,2.0,0.0
7300000000.0,99.37,73462815.74,Long Bình,Chính chủ gửi bán nhanh 3PN view công viên full nội thất giá chỉ 7tỷ3 tại Masteri Centre Point,1,Cao cấp,0,72730895.68596193,1,69,4.608863357825709,5059,54,1570,0.029889409186011757,3.0,0.0
6600000000.0,100.0,66000000.0,Phú Định,SỞ HỮU SHOPHOUSE KHÔNG THỜI HẠN TẠI D-AQUA CHỈ TỪ 65 TRIỆU/M ĐÃ BAO GỒM VAT,1,Cao cấp,0,65346534.653465346,1,92,4.61512051684126,8961,21,46,0.0,0.0,0.0
1950000000.0,112.1,17395182.87,Thuận An,"Đất thổ cư An Thạnh, Thuận An 112m²  Sổ riêng   Giá chỉ 1,95 tỷ. Lh:0338 099 ***Toàn",2,Bình dân,0,17241379.31034483,0,122,4.728272383122075,9851,21,1034,0.0,0.0,0.0
2000000000.0,50.0,40000000.0,Hạnh Thông,Căn góc 50m²/2pn/Sổ HR- mặt tiền Phạm Văn Đồng_gò vấp_bình thạnh nhà sẵn full NT mới_hỗtrợ vay bank,2,Bình dân,0,39215686.2745098,3,65,3.9318256327243257,5624,54,824,0.0392156862745098,2.0,0.0
24000000000.0,150.0,160000000.0,Thạnh Mỹ Tây,Bán gấp căn hộ 4 phòng ngủ Vinhomes Central Park 150m2 - rẻ nhất thị trường!,3,Luxury,0,158940397.35099337,2,126,5.017279836814924,3251,54,1296,0.026490066225165563,4.0,0.0
22500000000.0,144.0,156250000.0,Long Bình,"Nhà phố Mahattan Glory giá tốt nhất thị trường hiện tại 144m2/22,5 tỷ",3,Luxury,0,155172413.79310346,2,69,4.976733742420574,8325,17,1164,0.0,0.0,0.0
750000000.0,100.0,7500000.0,Bình Đông,Bán nhà 5x20m Tạ Quang Bửu Quận 8. Giá 750 Triệu - Đang cho thuê 20 triệu / tháng,2,Bình dân,0,7425742.574257426,0,35,4.61512051684126,3817,54,612,0.0297029702970297,3.0,5.0
14900000000.0,112.0,133035714.29,An Hội Tây,"Nhà chính chủ mặt tiền Tân Sơn 4x28 , giá 14x, sát trường học",3,Luxury,0,131858407.07964602,2,2,4.727387818712341,8218,54,1650,0.0,0.0,4.0
7500000000.0,96.0,78125000.0,Tân Sơn Nhì,Em Thư nhân viên CĐT chuyên rổ hàng tất cả các khu Celadon City A/C cần biết giá chọn căn inbox em,1,Cao cấp,0,77319587.62886597,1,145,4.574710978503383,6733,17,657,0.020618556701030927,2.0,0.0
3500000000.0,70.0,50000000.0,Tân Uyên,"Bán nhà phố Bcons City Life Tân Uyên - vốn 20% nhận nhà, CK đến 6.5%",2,Bình dân,0,49295774.64788733,1,151,4.2626798770413155,4013,21,1133,0.028169014084507043,2.0,0.0
3100000000.0,71.95,43085476.03,Lái Thiêu,"Cần bán gấp căn Rivana 2PN2WC giá 3 tỷ 1 bao thuế phí 71,95m2 hỗ trợ miễn phí hồ sơ A-Z, hỗ trợ vay",2,Bình dân,0,42494859.49280329,3,76,4.289774274968795,6284,12,279,0.027416038382453736,2.0,0.0
5950000000.0,48.0,123958333.33,Tân Sơn Nhì,Nhà đẹp 48m2 hiếm khu Aeon Tân Phú - hẻm xe tải (7 chỗ để trong nhà) 2 mặt hẻm thông,3,Luxury,0,121428571.42857143,2,145,3.8918202981106265,8390,54,1598,0.04081632653061224,2.0,0.0
2000000000.0,54.0,37037037.04,Thuận An,"GIỎ HÀNG TRỰC TIẾP CĐT, THE EMERALD GARDEN VIEV GIÁ CHỈ 35TR/M2, THANH TOÁN CHỈ 9TR/ THÁNG CỐ ĐỊNH",2,Bình dân,0,36363636.36363637,3,122,4.007333185232471,6835,17,299,0.03636363636363636,2.0,0.0
8500000000.0,82.0,103658536.59,Thạnh Mỹ Tây,"Nắm 99% giỏ hàng bán Vinhomes Central Park từ 1PN=6 tỷ; 2PN=từ 8,5 tỷ; 3PN = 13,5 tỷ; 4PN = 18,5 tỷ",1,Cao cấp,0,102409638.55421686,2,126,4.418840607796598,8453,54,156,0.024096385542168676,2.0,0.0
2600000000.0,67.0,38805970.15,Bình Hòa,"Giỏ hàng Habitat lấy căn theo nhu cầu khách hàng, TT 10% ký HĐ, nhận nhà cho thuê ngay, TT tiến độ",2,Bình dân,0,38235294.11764706,3,20,4.219507705176107,7063,21,1308,0.029411764705882353,2.0,0.0
2400000000.0,60.0,40000000.0,Bình Thạnh,"Tầng Cao View Trung Tâm TPHCM - CH 60M2/2 TỶ 4 Sổ Hồng , cách Sân Bay 2KM , Góp 0% lãi , Dọn ở ngay",2,Bình dân,0,39344262.295081966,3,28,4.110873864173311,9267,54,390,0.03278688524590164,2.0,0.0
8500000000.0,95.0,89473684.21,Tân Thuận,"Bán căn góc 3PN 2WC 95m2 Eco Green Sài Gòn, ban công view thoáng, full nội thất, giá chỉ 8,5 tỷ",1,Cao cấp,0,88541666.66666667,2,147,4.564348191467836,1285,12,1575,0.03125,3.0,0.0
9300000000.0,86.0,108139534.88,Thạnh Mỹ Tây,Hải Yến Nam Minh Land - Giỏ Hàng BÁN căn hộ Saigon Pearl 2PN - 3PN - 4PN - Penthouse-Duplex 05/2026,1,Cao cấp,0,106896551.72413793,2,126,4.465908118654584,7503,54,770,0.022988505747126436,2.0,0.0
7800000000.0,51.9,150289017.34,Hạnh Thông,"Biệt thự mini phố, vị trí đắc địa ngay lõi trung tâm sát Chợ Gò Vấp (sau lưng Quán Ốc Hiền).",3,Luxury,0,147448015.12287334,2,65,3.9684033388642534,331,54,1607,0.05671077504725898,3.0,8.2
2100000000.0,70.0,30000000.0,Tân Mỹ,Căn hộ sát KĐT PMH - đối diện ga Metro Tân Mỹ - Office - 2PN - 3PN - thanh toán 15% kí HĐMB,2,Bình dân,0,29577464.788732395,3,139,4.2626798770413155,5930,17,1004,0.028169014084507043,2.0,0.0
17100000000.0,85.0,201176470.59,Hiệp Bình,"Hàng hot Vạn Phúc 5x17m 17,1 tỷ, 5x21 22 tỷ; 6x17m 22.5 tỷ, 7x20 29 tỷ. Hàng CĐT chiết khấu 30%",3,Luxury,0,198837209.30232558,2,54,4.454347296253507,7417,75,1138,0.05813953488372093,5.0,5.0
13100000000.0,100.0,131000000.0,Cần Giờ,"Sinh lời Shop mặt tiền đường rộng 50m2, nhà 4 tầng. Đón 25.000 lượng khách căn hộ - Vin Cần Giờ",3,Luxury,0,129702970.2970297,2,45,4.61512051684126,8758,21,485,0.0,0.0,50.0
20900000000.0,111.0,188288288.29,Sài Gòn,"Chuyên bán căn hộ 1 - 2 - 3 - 4PN Vinhomes Golden Rives Bason, view đẹp, giá hấp dẫn",3,Luxury,0,186607142.85714287,2,118,4.718498871295094,4663,54,1272,0.026785714285714284,3.0,0.0
9000000000.0,80.0,112500000.0,Thạnh Mỹ Tây,Hạ giá 10% căn hộ Vinhomes Central Park với giá bán 2 PN 80m2 chỉ 9 tỷ. LH:0936 021 ***,3,Luxury,0,111111111.1111111,2,126,4.394449154672439,7479,54,156,0.024691358024691357,2.0,0.0
3300000000.0,79.0,41772151.9,Bình Hòa,"Giỏ hàng CĐT Habitat Phase 3 đợt cuối & Hàng sang nhượng giá tốt - 79m2 - 3,3 tỷ - TT 30% nhận nhà",2,Bình dân,0,41250000.0,3,20,4.382026634673881,7058,17,846,0.025,2.0,0.0
1400000000.0,41.0,34146341.46,Thuận An,"Giỏ hàng The Emerald Garden View lấy căn theo nhu cầu khách hàng, CK đến 8%, TT giãn 9 triệu/th",2,Bình dân,0,33333333.333333332,3,122,3.7376696182833684,7070,21,1308,0.023809523809523808,1.0,0.0
2680000000.0,60.0,44666666.67,Bình Đông,"Em Đảm cập nhật GH Green River giá tốt 5/2026, 60m2 2.68 tỷ, 65m2 2.78 tỷ, 82m2 3.28 tỷ.0906 435 ***",2,Bình dân,0,43934426.2295082,3,35,4.110873864173311,6746,21,474,0.03278688524590164,2.0,0.0
3050000000.0,188.8,16154661.02,Bình Mỹ,Bán đất thổ cư 183m² (5m x 38m) mặt tiền 5m - đường nhựa lớn 10m - gần KCN Đông Nam - pháp lý chuẩn,2,Bình dân,0,16069546.891464699,0,25,5.245970886175828,4322,54,427,0.0,0.0,5.0
14500000000.0,75.0,193333333.33,Long Trường,"Giỏ hàng chuyển nhượng mới nhất 2026, giá tốt tại Verosa Park Khang Điền, Quận 9",3,Luxury,0,190789473.68421054,2,74,4.330733340286331,7090,21,187,0.0,0.0,5.0
2650000000.0,66.0,40151515.15,Thuận Giao,CỰC SỐC ! RA MẮT CĂN HỘ CAO CẤP MONREI SAIGON CHUẨN RESORT NGHỈ DƯỠNG VÀ THỦY LIỆU ĐẦU TIÊN TẠI VN,2,Bình dân,0,39552238.80597015,3,123,4.204692619390966,6581,17,84,0.029850746268656716,2.0,0.0
2300000000.0,55.0,41818181.82,Bình Hòa,"Quỹ căn giá Gốc CĐT The Habitat giai đoạn 3 thanh toán 30% nhận nhà, trả chậm 12 tháng 0% LS",2,Bình dân,0,41071428.571428575,3,20,4.02535169073515,8596,54,292,0.017857142857142856,1.0,0.0
19600000000.0,126.0,155555555.56,Bình Hưng,Mizuki Park nhà phố Kênh Đào Compound Trellia Cove với mức giá từ 120 triệu/m2,3,Luxury,0,154330708.66141734,2,21,4.844187086458591,7844,17,1260,0.03937007874015748,5.0,0.0
13200000000.0,107.0,123364485.98,Hòa Hưng,"Tổng hợp những căn hộ ""kẹt tiền bán gấp"" ở Hà Đô Centrosa Q10: 1PN - 2PN - 3PN, giá từ 9,9 tỷ",3,Luxury,0,122222222.22222222,2,61,4.68213122712422,9292,21,752,0.018518518518518517,2.0,0.0
6000000000.0,95.0,63157894.74,Long Bình,"VHGP - The Beverly Solari bán căn 3PN + Plus Layout cực đẹp, thanh toán 1,7 tỷ nhận nhà 95m2",1,Cao cấp,0,62500000.0,1,69,4.564348191467836,9299,54,1303,0.041666666666666664,4.0,0.0
6650000000.0,150.0,44333333.33,Bình Hòa,"Bán gấp nhà mặt phố tại D20, An Phú, Thuận An, 6,65 tỷ, 150m2, 10PN, 10WC",2,Bình dân,0,44039735.09933775,3,20,5.017279836814924,3395,54,880,0.06622516556291391,10.0,8.0
11800000000.0,64.0,184375000.0,An Khánh,"Cơ hội bắt đáy độc nhất 1PN giá chỉ 11.8tỷ huỷ diệt thị trường, rẻ hơn các căn khác đến 2tỷ",3,Luxury,0,181538461.53846154,2,4,4.174387269895637,5966,17,934,0.015384615384615385,1.0,0.0
4300000000.0,32.8,131097560.98,Phú Thuận,"Nhà phố hiện đại - xây dựng mới - Hẻm 160 Nguyễn Văn Quỳ - 4,2m x 8m sổ hồng riêng - Giá 4,3 tỷ",3,Luxury,0,127218934.91124262,2,88,3.520460802488973,8337,54,733,0.0591715976331361,2.0,4.2
12900000000.0,75.0,172000000.0,Bình Trưng,ĐỘC QUYỀN CHÍNH CHỦ GỬI BÁN GẤP NHANH - CĂN HIẾM VIP 2PN THÁP A3 LẦU CAO ĐẸP TẠI EATON PARK,3,Luxury,0,169736842.10526314,2,31,4.330733340286331,9975,17,332,0.02631578947368421,2.0,0.0
5800000000.0,103.2,56201550.39,Thới An,"Bán nhà Thạnh Xuân 40, phường Thạnh Xuân, Quận 12",1,Cao cấp,0,55662188.09980806,1,127,4.646312129319266,3864,21,1536,0.02879078694817658,3.0,4.3
30000000000.0,275.0,109090909.09,Vũng Tàu,"Bán căn nhà 2 mặt đường Văn Cao + Thái Văn Lung, Vũng Tàu",1,Cao cấp,0,108695652.17391305,2,161,5.62040086571715,3082,54,711,0.018115942028985508,5.0,15.0
9180000000.0,90.0,102000000.0,Phước Long,"Bán đất khu dân cư Nam Long Quận 9, sổ hồng, DT 4,5x20m, dt 7x20m, dt 12x20m, LH0975 147 ***",1,Cao cấp,0,100879120.87912089,2,95,4.51085950651685,4248,33,1713,0.0,0.0,4.5
3120000000.0,79.0,39493670.89,Bình Hòa,Rổ hàng CĐT CK đến 10% & sang nhượng giá tốt Habitat Bình Dương T06/2026,2,Bình dân,0,39000000.0,3,20,4.382026634673881,8645,17,1218,0.025,2.0,0.0
16500000000.0,90.0,183333333.33,Long Trường,Cập nhật giỏ hàng dự án The Classia Khang Điền mới nhất tháng 5/2026,3,Luxury,0,181318681.31868133,2,74,4.51085950651685,6548,21,187,0.0,0.0,0.0
5180000000.0,75.0,69066666.67,Phú Thuận,21 căn suất nội bộ- Tặng 5 chỉ VÀNG khi khách Booking sớm - CK 23% tại căn hộ Vlasta Premier Quận 7,1,Cao cấp,0,68157894.73684211,1,88,4.330733340286331,91,17,139,0.02631578947368421,2.0,0.0
41500000000.0,272.0,152573529.41,Tân Mỹ,"Bán Penthouse Midtown M8 The Peak view sông - Phú Mỹ Hưng. Giá 41,5 tỷ. LH0907 904 ***",3,Luxury,0,152014652.014652,2,139,5.60947179518496,1024,21,1362,0.014652014652014652,4.0,0.0
8750000000.0,80.0,109375000.0,Chợ Lớn,"Độc quyền giỏ hàng giai đoạn 1 - LEGACY 66, nhiều căn hộ 1-2-3PN, tổng chiết khấu cao lên đến 19,5%",1,Cao cấp,0,108024691.35802469,2,42,4.394449154672439,9994,17,288,0.024691358024691357,2.0,0.0
2850000000.0,70.0,40714285.71,Bình Đông,Hàng mới về cuối Tháng 05/2026 tại chung cư Green River Quận 8 đang bán,2,Bình dân,0,40140845.07042254,3,35,4.2626798770413155,7423,70,569,0.028169014084507043,2.0,0.0
13900000000.0,120.0,115833333.33,Tân Thuận,Chốt nhanh 13.9 TỶ - Cơ Hội mua giá Tốt Đất 9x14m đường Số 49 Lâm Văn Bền Quận 7 giá mềm thị trường,3,Luxury,0,114876033.05785124,2,147,4.795790545596741,5227,54,180,0.0,0.0,0.0
1960000000.0,54.0,36296296.3,Thuận An,Bán căn 2PN-1WC Emerald Garden View. Giá chỉ 1.963 tỷ. Trả cố định 9tr/th. Đóng chỉ 38% nhận nhà,2,Bình dân,0,35636363.63636363,3,122,4.007333185232471,1220,21,204,0.03636363636363636,2.0,0.0
12900000000.0,155.0,83225806.45,Tân Mỹ,"Chuyên bán căn hộ CC The Infiniti Q7, 1PN 58m2 giá 5.5 tỷ, Duplex 3PN chỉ 12.9 tỷ LH0899 121 ***",1,Cao cấp,0,82692307.6923077,1,139,5.049856007249537,4666,17,0,0.019230769230769232,3.0,0.0
13500000000.0,70.6,191218130.31,Đức Nhuận,"Bán gấp nhà riêng 750/1/38 Nguyễn Kiệm, P4, Q. Phú Nhuận, 13,5 tỷ, 70,6m2 tổng DT sử dụng 233 m2",3,Luxury,0,188547486.03351957,2,346,4.2710950739666,3404,54,1422,0.06983240223463688,5.0,4.0
5150000000.0,52.0,99038461.54,Cát Lái,Bảng giá 05/2026 bán căn hộ Victoria Village cập nhật mới nhất,1,Cao cấp,0,97169811.32075472,2,44,3.970291913552122,4403,17,1238,0.018867924528301886,1.0,0.0
